latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.23232,-118.09465,319.72,0.35,0.56,2025-01-24,0900,N21,VIIRS,n,2.0NRT,283.73,1.9,N
34.15436,-118.19335,313.89,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,280.06,0.61,N
34.03978,-117.8227,295.87,0.33,0.55,2025-01-24,0900,N21,VIIRS,n,2.0NRT,281.36,0.41,N
34.04131,-117.8223,295.98,0.33,0.55,2025-01-24,0900,N21,VIIRS,n,2.0NRT,281.81,0.37,N
33.90474,-118.4034,297.42,0.36,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,286.59,1.39,N
33.85213,-118.33532,296.31,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,286.22,1.13,N
33.85186,-118.33154,310.74,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,291.25,1.13,N
33.81923,-118.24358,305.13,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,289.18,1.18,N
33.81349,-118.2366,297.56,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,285.78,1.5,N
33.77687,-118.23656,297.64,0.35,0.57,2025-01-24,0900,N21,VIIRS,n,2.0NRT,284.18,0.26,N
33.68518,-117.19891,315.23,0.6,0.53,2025-01-24,0900,N21,VIIRS,n,2.0NRT,272.82,3.07,N
33.71375,-117.7121,302.21,0.32,0.55,2025-01-24,0900,N21,VIIRS,n,2.0NRT,281.12,0.53,N
33.68708,-117.19877,313.65,0.6,0.53,2025-01-24,0900,N21,VIIRS,n,2.0NRT,273.75,2.06,N
33.71402,-117.71151,305.13,0.32,0.55,2025-01-24,0900,N21,VIIRS,n,2.0NRT,281.44,0.91,N
33.61159,-117.82288,305.37,0.33,0.55,2025-01-24,0900,N21,VIIRS,n,2.0NRT,281.28,0.69,N
32.62902,-116.88187,305.96,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285,0.81,N
32.62845,-116.87524,302.69,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.08,0.81,N
32.62423,-116.88182,331.58,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.36,2.23,N
32.6269,-116.913,298.39,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,284.32,1.96,N
32.62638,-116.90688,303.96,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.21,2.87,N
32.62585,-116.90073,305.61,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.35,2.87,N
32.62532,-116.89451,303.45,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.21,2.46,N
32.62478,-116.88822,304.61,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.44,2.46,N
32.62367,-116.87521,305.79,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.1,2.23,N
32.62311,-116.86866,298.06,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.08,1.24,N
32.62162,-116.90721,324.59,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.54,2.87,N
32.62109,-116.90101,323.6,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.02,2.87,N
32.62056,-116.89475,322.2,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.93,2.46,N
32.61945,-116.88179,324.31,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.48,2.23,N
32.61887,-116.87498,320.74,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.93,2.23,N
32.6237,-116.93169,297.26,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,279.54,1.26,N
32.62319,-116.92567,300.63,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,281.54,1.26,N
32.62267,-116.91957,305.05,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.23,1.96,N
32.62215,-116.9134,315.32,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,284.46,1.96,N
32.62001,-116.88829,319.62,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.94,2.46,N
32.61831,-116.8684,311.91,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.11,1.24,N
32.61738,-116.91362,326.24,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.84,4.51,N
32.61685,-116.90744,336.98,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.86,9.61,N
32.61633,-116.90125,340.18,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.67,9.61,N
32.61579,-116.89493,341.62,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,289.72,346.01,N
32.61525,-116.8886,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,316.43,346.01,N
32.61405,-116.87448,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,325.52,0,N
32.61348,-116.86781,324.5,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.3,66.56,N
32.61896,-116.93228,301.15,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,278.03,1.81,N
32.61844,-116.9262,306,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,280.41,1.81,N
32.61791,-116.91997,313.9,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,282.31,4.51,N
32.613,-116.86216,300.76,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.39,66.56,N
32.6126,-116.91376,330.25,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.2,4.51,N
32.61208,-116.90757,341.85,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.24,9.61,N
32.61155,-116.90135,347.92,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.52,9.61,N
32.611,-116.89493,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,291.87,346.01,N
32.61047,-116.8886,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,340.95,346.01,N
32.60871,-116.8679,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,334.66,66.56,N
32.60822,-116.86201,349.27,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,291.52,66.56,N
32.61369,-116.92672,298.72,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,281.12,1.81,N
32.61316,-116.92036,314.28,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,281.31,4.51,N
32.6076,-116.85476,319.78,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.64,9.54,N
32.60726,-116.90723,324.07,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,284.6,4.15,N
32.60673,-116.90092,327.12,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.32,4.15,N
32.6062,-116.89465,346.24,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,289.87,37.9,N
32.60566,-116.88829,354.49,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,302.24,37.9,N
32.60396,-116.86816,367,0.56,0.52,2025-01-24,0902,N21,VIIRS,h,2.0NRT,338.36,70.08,N
32.60842,-116.92094,299.91,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,280.94,2.71,N
32.60781,-116.91381,315.17,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,282.28,2.71,N
32.60343,-116.8618,316.92,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,296.74,70.08,N
32.60281,-116.8545,313.62,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.55,20.06,N
32.60213,-116.84648,305.89,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.28,20.06,N
32.60036,-116.882,322.29,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,288.23,617.8,N
32.59977,-116.87508,347.77,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,300.02,617.8,N
32.59918,-116.86807,341.79,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,292.42,70.08,N
32.59738,-116.84669,345.49,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,304.45,20.06,N
32.60247,-116.90721,296.16,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.11,4.15,N
32.60144,-116.89487,298.08,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.68,37.9,N
32.60088,-116.88822,310.87,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.37,37.9,N
32.59863,-116.86154,308.48,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.76,70.08,N
32.59803,-116.85442,319.44,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.95,20.06,N
32.59442,-116.86819,336.65,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,287.21,4.9,N
32.59557,-116.88188,298.49,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.34,1.46,N
32.595,-116.87507,298.63,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.52,1.46,N
32.59386,-116.86157,295.82,0.56,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,284.05,4.9,N
32.59327,-116.85447,299.59,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.86,3.75,N
32.59248,-116.86434,301.14,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.7,1.51,N
32.51182,-116.65228,298.4,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,282.82,1.46,N
32.50767,-116.65861,296.12,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.07,1.38,N
32.50713,-116.65242,295.66,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,282.69,1.03,N
32.50355,-116.66531,305.51,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.03,1.38,N
32.50302,-116.65933,303.52,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,282.79,1.38,N
32.49891,-116.66609,300.88,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.07,1.61,N
32.49453,-116.61634,298.08,0.54,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,280.63,1.6,N
32.48812,-116.87122,339.42,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,286.42,13,N
32.46726,-116.84991,297.9,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,283.83,0.75,N
32.48667,-116.87276,341.11,0.56,0.51,2025-01-24,0902,N21,VIIRS,n,2.0NRT,285.55,12.93,N
32.38178,-116.98677,299.98,0.57,0.52,2025-01-24,0902,N21,VIIRS,n,2.0NRT,284.58,1.06,N
34.60864,-117.33275,295.25,0.65,0.73,2025-01-24,1040,N21,VIIRS,n,2.0NRT,270.38,3.56,N
34.61077,-117.3359,295.86,0.65,0.73,2025-01-24,1040,N21,VIIRS,n,2.0NRT,269.79,1.67,N
34.43081,-118.6432,296.69,0.56,0.69,2025-01-24,1040,N21,VIIRS,n,2.0NRT,279.8,0.7,N
32.63981,-116.88932,296.44,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.18,60.35,N
32.6372,-116.88081,301.33,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.49,50.7,N
32.63506,-116.87383,301,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.51,50.7,N
32.63306,-116.86732,295.04,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.77,3.88,N
32.635,-116.89845,336.47,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,286.27,60.35,N
32.63266,-116.89081,354.92,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,302.46,60.35,N
32.63039,-116.88343,350.21,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,308.96,50.7,N
32.6284,-116.87695,345.72,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.72,50.7,N
32.63742,-116.90635,296.25,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.4,5.37,N
32.62656,-116.87096,313.35,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.96,3.88,N
32.6245,-116.86425,298.03,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.3,3.88,N
32.63768,-116.87617,295.14,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.55,2.54,N
32.63535,-116.89375,367,0.78,0.78,2025-01-24,1040,N21,VIIRS,h,2.0NRT,290.83,32.04,N
32.63307,-116.88613,345.99,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,301.12,77.49,N
32.63092,-116.87901,335.24,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,290.48,77.49,N
32.62907,-116.87284,320.4,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.44,16.14,N
32.63773,-116.90163,301.73,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.63,32.04,N
32.62713,-116.86641,300.42,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.88,16.14,N
32.62859,-116.8965,354.86,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,288.78,32.04,N
32.62647,-116.88945,347.1,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,288.51,77.49,N
32.62448,-116.88286,367,0.78,0.78,2025-01-24,1040,N21,VIIRS,h,2.0NRT,289.19,77.49,N
32.6226,-116.87663,347.03,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,286.02,16.14,N
32.62075,-116.87051,347.89,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,286.37,16.14,N
32.63082,-116.90388,307.89,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.13,32.04,N
32.61876,-116.86389,301.42,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.46,8.03,N
32.61616,-116.88049,342.06,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,287.61,12.31,N
32.61455,-116.87521,367,0.78,0.78,2025-01-24,1040,N21,VIIRS,h,2.0NRT,290.61,12.31,N
32.61057,-116.862,321.67,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,287.16,6.38,N
32.60737,-116.85145,367,0.79,0.78,2025-01-24,1040,N21,VIIRS,h,2.0NRT,286.44,32.15,N
32.60595,-116.84678,330.01,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.78,65.25,N
32.6242,-116.90716,310.09,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.08,3.98,N
32.62206,-116.90004,310.84,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.12,3.98,N
32.62001,-116.89323,303.8,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.33,3.92,N
32.61803,-116.88671,306.37,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,284.62,3.92,N
32.61285,-116.86959,316.58,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.94,6.38,N
32.60884,-116.8563,301.06,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.07,32.15,N
32.60077,-116.85481,367,0.79,0.78,2025-01-24,1040,N21,VIIRS,h,2.0NRT,289.84,32.15,N
32.59925,-116.84984,353.2,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,314.29,65.25,N
32.59755,-116.84422,341.39,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,287.65,65.25,N
32.61556,-116.9037,308.28,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,282.64,3.98,N
32.61353,-116.89695,308.62,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.58,3.92,N
32.6115,-116.89027,303.76,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.71,3.92,N
32.60961,-116.88399,302.31,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,283.72,12.31,N
32.60777,-116.87791,308.71,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,286.52,12.31,N
32.6062,-116.87275,313.45,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,289.53,6.38,N
32.60424,-116.86627,305.43,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,286.71,6.38,N
32.60238,-116.86012,299.38,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.1,32.15,N
32.6013,-116.88172,326.21,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,291.14,11,N
32.59954,-116.87592,355.06,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,298.1,15.52,N
32.5979,-116.87051,330.15,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,292.48,15.52,N
32.60536,-116.89512,296.06,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,282.97,4.61,N
32.6034,-116.88865,317.74,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,287.96,11,N
32.59599,-116.8642,303.41,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.11,13.57,N
32.59494,-116.88585,322.21,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,285.3,11,N
32.59293,-116.8792,334.58,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,291.1,15.52,N
32.59107,-116.87308,329.79,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,290.15,15.52,N
32.58917,-116.86683,355.61,0.79,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,289.22,13.57,N
32.37872,-116.98669,300.65,0.78,0.78,2025-01-24,1040,N21,VIIRS,n,2.0NRT,282.76,1.32,N
32.60003,-116.84951,339.14,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,301.01,7.72,D
32.59235,-116.88395,340.27,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,306.2,25.95,D
32.60418,-116.85175,338.68,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,297.53,7.72,D
32.59671,-116.88531,336.14,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,298.12,25.95,D
32.59972,-116.89272,340.03,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,299.3,15.6,D
32.60406,-116.89421,343.61,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,308.21,15.6,D
32.61438,-116.86864,327,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,298.12,4.46,D
32.60829,-116.89616,347.5,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,298.2,13.54,D
32.60715,-116.90128,347.71,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,296.04,22.19,D
32.62083,-116.86057,345.56,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,303.12,17.48,D
32.61964,-116.86591,347.92,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,297.39,17.48,D
32.61135,-116.9034,342.81,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,302.35,22.19,D
32.62642,-116.8563,346.03,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,300.72,19.9,D
32.62506,-116.86246,336.41,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,301.56,12.65,D
32.61562,-116.90517,343.18,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,298.62,10.81,D
32.61993,-116.90678,338.15,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,295.06,10.81,D
32.63206,-116.89407,339.92,0.5,0.49,2025-01-24,2021,N21,VIIRS,n,2.0NRT,301.36,14.65,D
32.59734,-116.89645,299.64,0.54,0.68,2025-01-25,0841,N21,VIIRS,n,2.0NRT,276.43,1.45,N
32.59081,-116.89048,303.92,0.54,0.68,2025-01-25,0841,N21,VIIRS,n,2.0NRT,280.95,2.93,N
34.08072,-117.49942,299.83,0.36,0.57,2025-01-25,1021,N21,VIIRS,n,2.0NRT,277.61,0.81,N
32.59716,-116.89396,301.85,0.42,0.61,2025-01-25,1021,N21,VIIRS,n,2.0NRT,269.32,1.05,N
32.59626,-116.89045,305.13,0.42,0.61,2025-01-25,1021,N21,VIIRS,n,2.0NRT,269.31,1.05,N
32.24514,-116.44638,326.06,0.45,0.63,2025-01-25,1959,N21,VIIRS,l,2.0NRT,296.19,4.35,D
32.59265,-116.8887,367,0.46,0.64,2025-01-25,1959,N21,VIIRS,h,2.0NRT,296,17.03,D
32.59818,-116.89105,334.4,0.46,0.64,2025-01-25,1959,N21,VIIRS,n,2.0NRT,294.36,5.54,D
32.24584,-116.44582,329.6,0.52,0.67,2025-01-25,2140,N21,VIIRS,n,2.0NRT,295.86,3.51,D
32.59423,-116.89003,326.49,0.49,0.65,2025-01-25,2140,N21,VIIRS,n,2.0NRT,290.41,5.38,D
32.85807,-117.14825,299.41,0.44,0.46,2025-01-26,1004,N21,VIIRS,n,2.0NRT,280.82,0.94,N
37.14721,-120.41588,339.53,0.56,0.43,2025-01-26,2125,N21,VIIRS,n,2.0NRT,288.41,11.12,D
34.2918,-118.80143,296.4,0.38,0.36,2025-01-27,0943,N21,VIIRS,n,2.0NRT,273.3,0.54,N
34.15404,-118.19156,325.6,0.41,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.49,1.29,D
34.29169,-118.80034,328.27,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.59,1.9,D
34.42876,-118.64411,326.02,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.94,2.84,D
35.71767,-119.21244,328.27,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.81,3.02,D
36.05682,-118.92786,330.66,0.41,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.52,3.13,D
36.04528,-119.14907,328.8,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.8,2.59,D
36.05587,-119.09636,330.43,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.52,5.66,D
35.88858,-120.44703,338.46,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.09,4.95,D
36.2759,-119.30357,330.49,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,286.77,1.9,D
36.34586,-119.60764,327.68,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.04,2.48,D
36.32363,-120.21831,344.28,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,294.13,4.62,D
36.32301,-120.2226,334.65,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,292.89,4.62,D
36.32631,-120.22334,334.67,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,293.93,4.72,D
36.46697,-119.69124,326.44,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.35,1.64,D
36.48671,-119.67292,328.16,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.58,2.68,D
36.47011,-119.90566,331.94,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.31,2.91,D
36.52458,-119.688,330.23,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.51,2.93,D
36.52553,-120.02074,326.33,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.64,2.42,D
36.59977,-119.51804,328.69,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.01,4.38,D
36.5458,-120.06986,329.54,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.61,3.82,D
36.67444,-119.61479,329.03,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.53,5.18,D
36.68375,-119.67135,329.13,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.02,2.49,D
36.65476,-119.87754,326.5,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,287.45,3.41,D
36.71019,-119.91551,328.3,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.73,2.03,D
36.70219,-119.97224,326.85,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.86,2.13,D
36.77473,-119.52552,328.64,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.5,5.87,D
36.7729,-119.53887,328.16,0.4,0.37,2025-01-27,2103,N21,VIIRS,n,2.0NRT,287.59,2.55,D
36.71015,-120.18009,327.57,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.17,2.68,D
36.76354,-119.94973,330.9,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.54,7.22,D
36.79154,-120.20544,335.49,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.72,5.21,D
36.8027,-120.19898,330.36,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,287.71,4.35,D
36.86311,-119.94276,326.37,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.25,4.68,D
36.83773,-120.28727,343.82,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.68,9.21,D
36.8371,-120.2916,353.54,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,294.17,12.62,D
36.83648,-120.29593,353.02,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,292.58,12.62,D
36.83585,-120.30025,331.97,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,291.85,3.39,D
36.85666,-120.1797,327.74,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,287.24,2.01,D
36.8863,-120.06383,328.89,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.5,4.21,D
36.92137,-119.93621,342.93,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.02,7.36,D
36.93219,-119.95667,326.37,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.27,2.43,D
37.03973,-119.96559,336.27,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.9,4.32,D
37.05511,-119.97803,330.25,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,289.57,5.18,D
37.00476,-120.33149,328.4,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,286.42,7.63,D
37.00806,-120.33222,351.2,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,290.75,7.63,D
37.05536,-120.14521,327.28,0.39,0.36,2025-01-27,2103,N21,VIIRS,n,2.0NRT,288.84,5.48,D
